UserIdentifier,UserBrowser,D01,D02,D03,D04,D05,D06,D07
14e8dc109e99771ca9fdddb51b8f0b4c,Chrome 79.0.3945.117 (Desktop),M,1982.0,3.0,6.0,1.0,1.0,5.0
cdfdab7e0155725ddb9ee90fb134e9d2,Chrome 78.0.3904.108 (Desktop),M,1992.0,4.0,2.0,3.0,6.0,1.0
349c73d60e1f939291f51cad778af2ef,Firefox 71.0 (Desktop),K,1981.0,4.0,5.0,4.0,6.0,3.0
77e7a3cab38e9b9fa71411f90e2ff183,Chrome 77.0.3865.116 (Mobile),K,1983.0,4.0,2.0,3.0,8.0,4.0
9cdc82a674b02b24e0a74d13cda55f33,Edge 17.17134 (Desktop),M,1985.0,3.0,2.0,5.0,4.0,3.0
f527d1db0624225a9c9bb03bcc92d462,Chrome 78.0.3904.108 (Desktop),M,1985.0,1.0,2.0,5.0,3.0,5.0
1867dcc0bfcabf6a69575cc19b0ce0cf,Safari 604.1 (Mobile),K,1993.0,3.0,2.0,1.0,5.0,6.0
9de5f469adece261ddaff301ef4d2a77,Chrome 75.0.3770.89 (Mobile),K,1986.0,4.0,2.0,1.0,10.0,4.0
52ee161d66bd978ef2c072b5fa8e650d,Chrome 75.0.3770.143 (Mobile),K,1986.0,4.0,2.0,1.0,6.0,4.0
eb448c23a9081101e235b2f7de18a5dc,Chrome 71.0.3578.99 (Mobile),K,1957.0,4.0,4.0,1.0,7.0,6.0
0013bf1a1aacd3adabe31f48af5c32b5,Chrome 71.0.3578.99 (Mobile),K,1998.0,3.0,3.0,5.0,7.0,4.0
ea1a569f0e4ee2a06a540f4b4769b292,Chrome 79.0.3945.79 (Mobile),K,1986.0,3.0,2.0,3.0,6.0,2.0
f784769ded6aa624ca17673e1cba6cf5,Firefox 60.0 (Desktop),M,1971.0,4.0,1.0,3.0,4.0,1.0
9df14ee079733dd92bb29b0c4d90a291,Chrome 78.0.3904.108 (Desktop),K,1978.0,2.0,7.0,1.0,3.0,3.0
8ff2886d83317e629effc340bccb7134,Chrome 80.0.3987.87 (Desktop),M,1993.0,3.0,6.0,2.0,6.0,3.0
ac54f2e3ee27932a9856e9e49a7ccc56,Chrome 78.0.3904.108 (Desktop),K,1953.0,4.0,4.0,5.0,2.0,3.0
cb1c32d9793a2015dfc9a8a880d6582c,Chrome 78.0.3904.108 (Mobile),K,1981.0,4.0,5.0,3.0,9.0,5.0
8cb670bb1c054acfbc03805a860c7891,Chrome 78.0.3904.108 (Desktop),K,2000.0,2.0,6.0,1.0,4.0,4.0
360b5c5abffa0939d22d52c3acec47ef,Chrome 77.0.3865.90 (Desktop),K,1987.0,4.0,5.0,4.0,7.0,3.0
1bbfeb42d9c7cf0d356ad44c951041b6,Opera 63.0.3368.107 (Desktop),M,1992.0,4.0,2.0,4.0,5.0,3.0
29c681a6d32ce6604df89c277dc9b36d,Firefox 71.0 (Desktop),K,1959.0,4.0,4.0,1.0,8.0,2.0
44ac91a50e5a9969f182e43f690073d9,Chrome 78.0.3904.108 (Mobile),K,1955.0,4.0,2.0,5.0,8.0,2.0
23c51583421d10095c107f8cab50376f,Chrome 80.0.3987.87 (Mobile),K,1986.0,3.0,5.0,1.0,10.0,4.0
cfbd1f48b56f20582db5e2ad98e5d7e9,Chrome 79.0.3945.130 (Desktop),M,1956.0,4.0,4.0,3.0,7.0,2.0
946f12b73ffafb0ef62db6ae62f141c1,Chrome 78.0.3904.108 (Mobile),K,1985.0,4.0,5.0,3.0,7.0,4.0
d3d28dae82efacb9c1afb66bab85c10e,Chrome 78.0.3904.108 (Desktop),K,1982.0,4.0,2.0,4.0,6.0,3.0
a5188d52810a70b38923efdadb34b8f6,Opera 65.0.3467.72 (Desktop),M,2000.0,3.0,3.0,1.0,7.0,6.0
1494ac8ecbf108c9b03a5b8f9b279f8e,Chrome 78.0.3904.108 (Desktop),K,1994.0,4.0,2.0,1.0,6.0,4.0
bc5dfcf75615fab5d70419e0fb3a1a55,Chrome 74.0.3729.136 (Mobile),K,1987.0,3.0,5.0,1.0,6.0,6.0
ac3e3d470930c75251b6a14bd66e017a,Chrome 78.0.3904.108 (Desktop),K,1991.0,3.0,2.0,5.0,6.0,2.0
05af22879dd1b4cf0efe442aa35fc231,Chrome 79.0.3945.88 (Desktop),K,1954.0,4.0,4.0,4.0,8.0,2.0
73ada962fcf6b16ad77195baf2c5d0d1,Chrome 78.0.3904.108 (Desktop),M,1956.0,3.0,1.0,1.0,4.0,5.0
890b9489a3f0a8694bc499b3417a41f6,Firefox 67.0 (Desktop),K,1991.0,4.0,2.0,2.0,5.0,3.0
06696100bfc8ff457163ffec97196245,Firefox 71.0 (Desktop),K,1996.0,3.0,2.0,5.0,5.0,2.0
370fd8b7226958fe59c9f2fbe5eb9030,Chrome 78.0.3904.108 (Mobile),K,1988.0,4.0,5.0,5.0,6.0,5.0
57e6f1b777fd9d563d8ce151508ee968,Safari 604.1 (Mobile),K,1992.0,4.0,2.0,4.0,7.0,2.0
6a75210da45205db7a158567511bd991,Firefox 71.0 (Desktop),M,1959.0,3.0,2.0,1.0,2.0,4.0
8f1ca80ad23ccbdfe9ae662a65472b63,Chrome 79.0.3945.79 (Mobile),K,1986.0,4.0,5.0,4.0,7.0,4.0
95ae19087e93a7e79cd2befdc3d1f044,Chrome 78.0.3904.108 (Mobile),K,1990.0,3.0,5.0,1.0,5.0,5.0
9fb4079f5886c688570085afe5f02db9,Opera 65.0.3467.48 (Desktop),K,1994.0,4.0,3.0,4.0,8.0,4.0
8378260d3518dd06a73fb7c261928caf,Chrome 79.0.3945.79 (Mobile),K,1984.0,4.0,4.0,4.0,4.0,1.0
0e420edc611cf36f2f5ce6c76d13a6e2,Chrome 78.0.3904.108 (Mobile),K,1978.0,3.0,2.0,1.0,6.0,5.0
9b932df6a017834f341e67d6f6f3cc31,Chrome 79.0.3945.130 (Desktop),K,1975.0,3.0,1.0,3.0,7.0,3.0
322c0f7ccdafbf642ee4ee156b8ece58,Chrome 78.0.3904.108 (Mobile),K,1901.0,4.0,2.0,3.0,9.0,3.0
49c332820d4611c2a8f0c0e75bc9d0b4,Chrome 78.0.3904.108 (Desktop),K,1950.0,3.0,4.0,3.0,7.0,2.0
727211608688c51bae915765d07be90f,Firefox 71.0 (Desktop),M,1959.0,4.0,2.0,1.0,7.0,2.0
63ab8edce7322d9c1bb65a054c2dad86,Firefox 72.0 (Desktop),M,1984.0,3.0,6.0,1.0,2.0,3.0
bf854633c507e35d7dfa041973fd3dd4,Chrome 78.0.3904.108 (Desktop),K,1976.0,3.0,2.0,3.0,7.0,5.0
0af6c46d0d294178e20b2c7e378d82cb,Firefox 69.0 (Desktop),K,1974.0,1.0,1.0,1.0,5.0,2.0
8073ffae2c71d70164f42694bf69f829,Chrome 78.0.3904.108 (Desktop),K,1997.0,3.0,3.0,4.0,6.0,4.0
02643e56196ca2b220b57a542bfb9ab6,Chrome 77.0.3865.120 (Desktop),K,1963.0,3.0,7.0,3.0,8.0,3.0
08e41ab6d139c10a86f35b11f7bb8391,Chrome 78.0.3904.108 (Desktop),K,1962.0,3.0,2.0,3.0,5.0,2.0
6c362c02db8ae5eed89aa6e9a379a460,Chrome 79.0.3945.136 (Mobile),K,1900.0,4.0,2.0,1.0,6.0,2.0
eb2076ee2898a59dfa807c8acacc2d15,Firefox 71.0 (Desktop),M,1970.0,3.0,2.0,4.0,5.0,2.0
b33f524e8b26df611831d34f71946c73,Firefox 71.0 (Desktop),K,1943.0,3.0,4.0,3.0,2.0,1.0
45316eec490ed5a481555dbe9914fe4b,Chrome 79.0.3945.79 (Mobile),K,1996.0,3.0,3.0,3.0,6.0,5.0
e535238c760a08988e8ec73738cce1a8,Chrome 79.0.3945.136 (Mobile),K,1974.0,4.0,2.0,2.0,6.0,4.0
04da5a2a192ce64058dd37c7771f5d5d,Firefox 72.0 (Desktop),K,1975.0,4.0,2.0,3.0,6.0,3.0
32c6036b6048e4ff5f7f7b5b5d6b1516,Chrome 78.0.3904.108 (Mobile),K,1979.0,3.0,5.0,3.0,5.0,5.0
8831c72c28992b8495c4f12ddb127043,Chrome 78.0.3904.108 (Desktop),M,1968.0,4.0,1.0,1.0,6.0,3.0
32de82795acac5c5031f8413aed1caee,Chrome 78.0.3904.96 (Mobile),K,1982.0,3.0,2.0,5.0,4.0,1.0
1e22c4f261247e9aa9440247646cd107,Chrome 75.0.3770.89 (Mobile),K,1985.0,4.0,2.0,1.0,6.0,3.0
bd40f1e981ca1d6d4e9b58c13ec6ba90,Chrome 78.0.3904.108 (Mobile),M,1994.0,4.0,2.0,3.0,8.0,2.0
5ac114535ae78dc46592e149e4ed54e8,Firefox 71.0 (Desktop),M,1972.0,4.0,2.0,1.0,6.0,4.0
d8d711d570e88cbcfc81b7f36cc09437,Opera 65.0.3467.56 (Desktop),M,1991.0,4.0,1.0,2.0,6.0,1.0
c026c966f42875f14bf9fc95e18f0aad,Chrome 78.0.3904.108 (Desktop),M,1996.0,4.0,2.0,1.0,7.0,3.0
e7fe53a382edbc28a22d9a58fdbedf82,Chrome 78.0.3904.108 (Desktop),M,1954.0,4.0,4.0,5.0,5.0,3.0
741d06f7b257b779feb01916e2811612,Chrome 79.0.3945.79 (Desktop),M,1982.0,4.0,2.0,2.0,8.0,2.0
bc406f8db7a3ab0cc38442a96fecc036,Chrome 78.0.3904.108 (Desktop),K,1991.0,3.0,7.0,5.0,7.0,3.0
4a247a89b3dc4bfbebc280a7d343e6cd,Firefox 71.0 (Desktop),K,1992.0,4.0,5.0,2.0,9.0,4.0
94b422b1505d3a732d248178265c3ee9,Chrome 78.0.3904.108 (Mobile),K,2000.0,3.0,3.0,3.0,7.0,4.0
b1480f2ce3651ed9866669cbc880dc41,Firefox 72.0 (Desktop),M,1965.0,3.0,4.0,3.0,6.0,2.0
c134ba9a45287fc1a8ff13c3b405cc5a,Chrome 79.0.3945.130 (Desktop),M,1972.0,2.0,2.0,5.0,2.0,1.0
4059f6ea908339b57bac3f646940d92e,Safari 604.1 (Mobile),K,2002.0,1.0,3.0,1.0,6.0,5.0
6e48f83836df7e3208b16ac7a5b50f49,Chrome 78.0.3904.62 (Mobile),M,1983.0,4.0,2.0,3.0,10.0,1.0
515332137af7ca61d75156005815c25e,Chrome 78.0.3904.108 (Mobile),K,1977.0,4.0,2.0,3.0,7.0,2.0
47bbe37bab5252eddf884b9d4ce6e3f0,Chrome 78.0.3904.108 (Mobile),K,1980.0,3.0,6.0,3.0,8.0,5.0
2d7fcde9bbab8194e9f2a6d6a4939c91,Chrome 79.0.3945.79 (Desktop),K,1973.0,3.0,2.0,1.0,6.0,4.0
3496659b8964ee965bda0564c1f8d05b,Chrome 71.0.3578.98 (Desktop),M,1956.0,3.0,4.0,3.0,5.0,2.0
ca34debbddc0ea01470cb689897cff29,Chrome 78.0.3904.108 (Desktop),M,1974.0,4.0,2.0,1.0,6.0,4.0
764609d0c3faf90348fa39146aa97f25,Firefox 72.0 (Desktop),M,1995.0,4.0,2.0,3.0,7.0,4.0
61c69d97039fdbdcae159cae52669231,Safari 604.1 (Mobile),M,1995.0,4.0,3.0,5.0,8.0,2.0
de57804afbf3992c408c4473dd6b712c,Firefox 71.0 (Desktop),M,1985.0,4.0,2.0,4.0,7.0,4.0
60d4d37d0bb3f617e9204d878862277e,Chrome 79.0.3945.130 (Desktop),K,1979.0,3.0,2.0,2.0,5.0,2.0
904be55c4968ebbf8188b6b1db90cfd8,Chrome 80.0.3987.100 (Desktop),K,1994.0,3.0,2.0,1.0,6.0,5.0
d00994fe3535c0344c179295c93c609a,Chrome 79.0.3945.79 (Desktop),K,1993.0,4.0,2.0,3.0,8.0,3.0
ae701a744bf80dd5df88e393b2832e19,Chrome 78.0.3904.108 (Mobile),M,1992.0,3.0,2.0,3.0,6.0,3.0
b9c200cbcae43128080e4c25a431c619,Chrome 79.0.3945.88 (Desktop),K,2000.0,3.0,3.0,1.0,6.0,6.0
0d9886991dc8e012275289d0948c49b4,Chrome 75.0.3770.142 (Desktop),M,1977.0,3.0,7.0,3.0,4.0,1.0
a68a68a5b1470d76cbecfc36fed81559,Chrome 78.0.3904.108 (Desktop),K,1974.0,4.0,2.0,1.0,8.0,6.0
762c2d175fb4d471f7ef94b61f31e435,Chrome 78.0.3904.108 (Desktop),K,1998.0,3.0,3.0,5.0,8.0,3.0
1eb62416a05aba70e5335cc342c920e7,Chrome 79.0.3945.117 (Desktop),K,1994.0,4.0,2.0,2.0,7.0,2.0
b27be2a19ba94b6578f1cf6528347554,Edge 18.18362 (Desktop),K,1985.0,4.0,2.0,2.0,6.0,5.0
528675722b2135d50cf9e34ecad837be,Chrome 79.0.3945.136 (Mobile),M,1989.0,3.0,2.0,2.0,7.0,3.0
9fd830883ee032a3ae2a194a1de4aaac,Chrome 78.0.3904.108 (Desktop),K,1958.0,3.0,4.0,5.0,4.0,3.0
527fe32ed1751baa34ee2386d722fa58,Firefox 72.0 (Desktop),K,1975.0,2.0,2.0,4.0,5.0,4.0
7e7e4e0c12e374c3e15ff556a0f841e6,Chrome 78.0.3904.108 (Desktop),M,1993.0,3.0,7.0,4.0,1.0,3.0
8de5cc306efd07413ed98bf351e1533b,Firefox 71.0 (Desktop),K,1981.0,4.0,2.0,3.0,8.0,4.0
f54038b741db549ad3e5a20aeee1f2d2,Chrome 78.0.3904.108 (Desktop),K,1967.0,4.0,7.0,1.0,6.0,4.0
dbf14fa05f1b0fd105b723386c0e37a1,Chrome 79.0.3945.93 (Mobile),K,1992.0,4.0,2.0,5.0,3.0,1.0
cfabc6112422e81be226a18eccafdb9a,Chrome 79.0.3945.136 (Mobile),K,1997.0,2.0,6.0,2.0,7.0,3.0
1a5dc6f09c7ede3653c88e7853af1b7a,Firefox 71.0 (Desktop),M,1968.0,4.0,1.0,1.0,7.0,4.0
4b51682d4a750c9b880cc4feb749de17,Chrome 75.0.3770.101 (Mobile),K,1996.0,3.0,2.0,3.0,6.0,5.0
4e70d0e266f7dec7556a795b9722f0a1,Chrome 75.0.3770.101 (Mobile),K,1993.0,3.0,5.0,1.0,6.0,3.0
21cd0d90e801c08510b39319377476d9,Firefox 70.0 (Desktop),M,1951.0,4.0,2.0,3.0,7.0,2.0
7cc99a34f3876f0f568b3cba492fbfe1,Chrome 79.0.3945.130 (Desktop),K,1965.0,4.0,6.0,4.0,8.0,2.0
cbff4f75c25500ce54af1cdd4a1668d4,Opera 66.0.3515.72 (Desktop),M,1972.0,3.0,2.0,3.0,5.0,4.0
55845085afca1f5c755f36aefd602e75,Chrome 79.0.3945.88 (Desktop),M,1963.0,3.0,4.0,1.0,7.0,3.0
452661b06a808af26d74c395ca9e0799,Chrome 78.0.3904.108 (Desktop),K,1986.0,4.0,2.0,4.0,7.0,4.0
f902430beea20bca3a445394105f1636,Firefox 71.0 (Desktop),K,1984.0,4.0,2.0,5.0,4.0,2.0
f278eecfb2ee7674f0ce379af789d84d,Chrome 79.0.3945.130 (Desktop),M,1999.0,3.0,3.0,3.0,7.0,3.0
62b8d8945152bb8289e18b15e7371049,Chrome 67.0.3396.87 (Mobile),K,2002.0,1.0,3.0,5.0,8.0,5.0
607d970597fbfb276a4d2fe16e3a4566,Chrome 78.0.3904.108 (Mobile),K,1975.0,3.0,7.0,4.0,7.0,4.0
864edecd69894da6d3896000cdb21273,Firefox 72.0 (Desktop),K,1965.0,4.0,2.0,5.0,5.0,1.0
bc4b575e1feadc5fe62865e2cfb746af,Chrome 78.0.3904.108 (Mobile),K,1985.0,4.0,2.0,5.0,6.0,3.0
50289be567431e644a0007ab0b9f7ed9,Chrome 79.0.3945.136 (Mobile),K,1995.0,3.0,2.0,1.0,3.0,5.0
488894c8d9da397bb71b1fa9f6afaa4e,Chrome 71.0.3578.141 (Mobile),K,1900.0,4.0,2.0,3.0,7.0,3.0
0f881429bdf9438f20ee487241a6acb1,Chrome 78.0.3904.108 (Mobile),K,1972.0,4.0,7.0,4.0,9.0,2.0
ea50054ca56ee018f9891218a6f1eac6,Safari 604.1 (Mobile),K,1998.0,3.0,3.0,4.0,7.0,6.0
46e66e626fa3f8ada87aca60ea837271,Chrome 72.0.3626.121 (Mobile),K,1995.0,4.0,2.0,3.0,6.0,4.0
3e75f04f38d6990cdb23dcb4c2f183c3,Chrome 71.0.3578.141 (Mobile),M,1999.0,3.0,2.0,4.0,7.0,4.0
64de9a60b10f7dd441aebef6120658cf,Chrome 79.0.3945.130 (Desktop),K,1952.0,4.0,4.0,3.0,7.0,2.0
53e9df175e39af5dd3c9b6b1d2e32a43,Firefox 71.0 (Desktop),K,1974.0,1.0,4.0,1.0,10.0,6.0
a5506fbce738cc60ccb99cb9b409d673,Opera 65.0.3467.72 (Desktop),K,1962.0,3.0,2.0,3.0,6.0,2.0
f8e3e9f0675fdcb5ce253948a280dd2f,Edge 18.18362 (Desktop),K,1973.0,4.0,2.0,5.0,6.0,2.0
f2e9d511bc7d7063975cfa61270838ac,Chrome 78.0.3904.108 (Desktop),K,1976.0,3.0,2.0,3.0,8.0,2.0
9e8a0b60faac3bd069c838f3b436c772,Chrome 79.0.3945.79 (Desktop),M,1959.0,3.0,2.0,3.0,6.0,3.0
71e08fc7da34d5fe0e4cce35963c892d,Chrome 76.0.3809.132 (Desktop),K,1985.0,4.0,2.0,3.0,8.0,5.0
0dbf6bd135d6961bf4e56c37e4a01120,Opera 66.0.3515.44 (Desktop),K,1979.0,4.0,2.0,2.0,7.0,4.0
5985055053c93e6e967f89a297091579,Chrome 78.0.3904.108 (Desktop),M,1952.0,2.0,4.0,3.0,8.0,2.0
22ade5bb6e27a0d58332391118d858e1,Chrome 79.0.3945.130 (Desktop),M,2000.0,3.0,3.0,4.0,2.0,3.0
e8aaba84813edcf8c6cba54c8397e45b,Chrome 78.0.3904.108 (Desktop),K,1995.0,4.0,3.0,1.0,3.0,3.0
88a5b5bdd0039569689c20f01c4d215c,Chrome 78.0.3904.108 (Mobile),K,1984.0,4.0,2.0,4.0,5.0,2.0
556f35d156860fcf22e50a5c80d11959,Chrome 79.0.3945.130 (Desktop),M,1993.0,3.0,2.0,5.0,7.0,1.0
bac77f494308d20f40b17b9e3870a68e,Chrome 78.0.3904.108 (Mobile),K,1997.0,3.0,3.0,4.0,7.0,2.0
501041980b36afeff663254cd0388b9a,Chrome 78.0.3904.108 (Desktop),K,1993.0,4.0,5.0,1.0,6.0,5.0
7e799584a8b95739809e44329f5661e9,Chrome 78.0.3904.108 (Mobile),M,1970.0,4.0,2.0,5.0,7.0,1.0
95e9e44b0752a510bafe5b905c189c26,Opera 50.2.2426.136249 (Mobile),K,1995.0,4.0,2.0,4.0,5.0,4.0
6353d319cacf7b9bec1c4e6c569ecb87,Firefox 72.0 (Desktop),M,1989.0,3.0,2.0,3.0,7.0,1.0
344b1f13c0000f0fc79207640b1398d7,Chrome 80.0.3980.0 (Desktop),M,1988.0,4.0,3.0,5.0,2.0,1.0
57787b6a27cbfe217278cf58a12708fb,Chrome 78.0.3904.108 (Mobile),M,1974.0,2.0,2.0,1.0,7.0,5.0
0760468de96335c7eb361ddeb697056a,Chrome 78.0.3904.108 (Desktop),K,1978.0,1.0,2.0,3.0,5.0,5.0
67e55c88c99e4ea61d850f3119b10d26,Chrome 79.0.3945.136 (Mobile),K,1985.0,3.0,2.0,3.0,5.0,4.0
b33f524e8b26df611831d34f71946c73,Firefox 71.0 (Desktop),K,1943.0,3.0,4.0,3.0,2.0,1.0
93cd5a1fdfe49d350607ddc6d2aaa17e,Chrome 79.0.3945.136 (Mobile),K,1981.0,3.0,2.0,3.0,8.0,4.0
60d4d37d0bb3f617e9204d878862277e,Chrome 79.0.3945.130 (Desktop),K,1979.0,3.0,2.0,2.0,5.0,2.0
6d1dd8346c2b71bcf11c2085b5e7d3ca,Chrome 78.0.3904.108 (Desktop),M,1980.0,3.0,1.0,3.0,6.0,2.0
cdda37f2edf6333d8ab3cff0ecc58af0,Chrome 80.0.3987.117 (Mobile),K,1982.0,4.0,5.0,2.0,7.0,4.0
80b5a183bad8bfcfc9755cb300993513,Chrome 78.0.3904.108 (Mobile),M,1985.0,3.0,2.0,1.0,6.0,3.0
c6da7fb9f152ce8a7a60d31bca8a6e29,Firefox 69.0 (Desktop),M,1952.0,5.0,4.0,5.0,7.0,2.0
e8caaa72df4553208c2268c98fb9289d,Chrome 78.0.3904.108 (Desktop),M,1965.0,4.0,2.0,5.0,6.0,3.0
1a0b3472a6ab72d73663ac26d6184e23,Chrome 77.0.3865.120 (Desktop),K,1971.0,4.0,2.0,4.0,6.0,2.0
d1841be7050494f5be812bbcd6f4e63e,Safari 604.1 (Mobile),K,2003.0,1.0,3.0,3.0,5.0,4.0
ac3f09ba4f12cd34fb9ef9a6a5b91fa7,Chrome 79.0.3945.130 (Desktop),K,1987.0,2.0,7.0,1.0,6.0,5.0
f9fdb8cfe6431f213fac1d59fe66c951,Opera 54.2.2672.49907 (Mobile),K,1991.0,4.0,5.0,1.0,7.0,3.0
45ce08ca6c7e69e851e9c526ff40bd50,Chrome 67.0.3396.87 (Mobile),K,1995.0,4.0,3.0,2.0,2.0,3.0
27ab11c9ae283fd81ba895784d6977df,Chrome 79.0.3945.130 (Desktop),M,1988.0,4.0,2.0,4.0,8.0,2.0
48af28b747c7c120625b2adea2011e93,Firefox 72.0 (Desktop),K,1994.0,4.0,2.0,1.0,6.0,5.0
46c023d583fa7eb366de7513be30157b,Chrome 79.0.3945.130 (Desktop),M,1966.0,2.0,2.0,4.0,5.0,3.0
e7074e5ed9cb44d6d4eefb2988039bc8,Opera 65.0.3467.78 (Desktop),M,1957.0,2.0,4.0,4.0,7.0,2.0
8d4c1df7ea0ecff475b129a15b710a3d,Chrome 78.0.3904.108 (Desktop),K,1989.0,4.0,6.0,1.0,5.0,4.0
8d49fe788e4764e5797f2cd65fbd0b72,Firefox 71.0 (Desktop),M,1995.0,4.0,2.0,2.0,5.0,4.0
d79d652ddaedc5194ea9ab690a10e6e9,Chrome 78.0.3904.97 (Desktop),K,1972.0,4.0,2.0,5.0,5.0,3.0
55743a3b7f1a7e4d95fdc2485790d38b,Chrome 75.0.3770.100 (Desktop),M,1977.0,4.0,2.0,4.0,8.0,1.0
17fb879947a6b53e27fbc07ec4b05b0d,Chrome 79.0.3945.116 (Mobile),K,1978.0,3.0,5.0,1.0,5.0,6.0
d8c502a3156b6fc1caeeb935e107a11f,Chrome 78.0.3904.70 (Desktop),K,1900.0,3.0,2.0,4.0,4.0,3.0
fe5303b550771db6409159d4a20c1bda,Chrome 80.0.3987.87 (Mobile),K,2003.0,1.0,3.0,4.0,5.0,2.0
2e4a5c0c4e7b85ee5390e96d4fefc279,Firefox 71.0 (Desktop),K,1978.0,2.0,7.0,1.0,8.0,4.0
a91488580834f7e02f2f800a8a3c879f,Chrome 78.0.3904.108 (Mobile),M,1990.0,3.0,2.0,3.0,5.0,1.0
90ba209a288af7df5b0581770a4c6ddc,Chrome 79.0.3945.130 (Desktop),K,1991.0,4.0,6.0,1.0,5.0,6.0
02ef3276ea75971a8dbf1895030669d1,Chrome 78.0.3904.108 (Desktop),K,1965.0,4.0,2.0,1.0,6.0,2.0
47361689616800d6f3035322003cb0ba,Chrome 78.0.3904.108 (Desktop),M,1974.0,4.0,2.0,3.0,7.0,3.0
2bf7e92dfef63ca2427f5f77b029958e,Chrome 72.0.3626.96 (Mobile),K,2000.0,3.0,3.0,1.0,6.0,4.0
9264abd21b24bef5f57723af7be8f623,Chrome 78.0.3904.62 (Mobile),K,1997.0,3.0,6.0,1.0,7.0,6.0
360b5c5abffa0939d22d52c3acec47ef,Chrome 77.0.3865.90 (Desktop),K,1987.0,4.0,5.0,4.0,7.0,3.0
0f0a5ec536b2706be8a2a208c25d4e17,Chrome 80.0.3987.87 (Mobile),K,1982.0,2.0,6.0,3.0,6.0,5.0
d320ea14e40d5f77ed2c4ae61ecaebc5,Chrome 78.0.3904.108 (Mobile),K,2000.0,3.0,2.0,2.0,7.0,3.0
1d9c0d28f236ba5e724852ad32e9b15c,Opera 65.0.3467.62 (Desktop),K,1999.0,3.0,3.0,5.0,8.0,1.0
005644e9eca0b367f9e0dafbdc2eed9f,Chrome 79.0.3945.79 (Desktop),K,1995.0,3.0,2.0,1.0,4.0,3.0
f71c06116e645a102dfdaa2270a081b6,Firefox 69.0 (Desktop),M,1965.0,3.0,2.0,1.0,5.0,2.0
bfd19672edbff096119d76dd4152417e,Opera 0.0 (Desktop),K,1969.0,4.0,2.0,5.0,6.0,2.0
afcf4e9e47082eb053c47de3e428e255,Chrome 80.0.3987.99 (Mobile),K,1961.0,3.0,4.0,5.0,8.0,2.0
c0e7e2ab10b710778dcd4fb71a0905ce,Firefox 70.0 (Desktop),M,1998.0,3.0,2.0,1.0,8.0,1.0
be6e53de095e9764dd9b7e638d457c64,Chrome 78.0.3904.108 (Desktop),M,1965.0,2.0,2.0,3.0,7.0,2.0
b9a2d71e9cf0fdd90b4f664302372a28,Chrome 79.0.3945.93 (Mobile),M,1986.0,4.0,1.0,5.0,7.0,2.0
418451cc220f54c7ba4623c8ce1be538,Firefox 72.0 (Desktop),K,1979.0,3.0,2.0,1.0,5.0,2.0
92ec3e734fbbb670399d1704fbb62b01,Firefox 72.0 (Desktop),M,1979.0,4.0,2.0,5.0,6.0,2.0
92ea8bc3513567eb37efe88918b74fd7,Chrome 79.0.3945.88 (Desktop),M,1981.0,4.0,2.0,5.0,9.0,2.0
8461becbb727c1e0f3ad4fd3548abf31,Chrome 68.0.3440.91 (Mobile),K,1999.0,3.0,2.0,4.0,5.0,3.0
07612d3f6ae5b36652e3a19f9e3f82f2,Chrome 57.0.2987.133 (Desktop),K,1962.0,4.0,2.0,2.0,7.0,2.0
a99fb8867a614eea708b00734e38e02e,Chrome 78.0.3904.108 (Mobile),K,1988.0,4.0,1.0,3.0,6.0,2.0
9bd1552a2c73b0962a1498e034c8a882,IE 11.0 (Desktop),M,1960.0,3.0,2.0,5.0,7.0,3.0
af2c82a5a3381db5d78dabfb97bad246,Firefox 71.0 (Desktop),K,1958.0,3.0,2.0,2.0,2.0,2.0
18cb1d8dd871a390a4efdd40c4ea7011,Chrome 78.0.3904.108 (Desktop),K,1992.0,4.0,2.0,5.0,7.0,2.0
ac8bc47d441969226681fc0488333357,Chrome 78.0.3904.108 (Desktop),M,1994.0,4.0,2.0,3.0,7.0,3.0
89e8de62e606effd69f1fa7751d2de44,Chrome 80.0.3987.87 (Desktop),K,1989.0,4.0,2.0,1.0,6.0,6.0
5ffb70c5f7e6014c7e030833dbd01cee,Chrome 80.0.3987.87 (Mobile),M,1978.0,3.0,2.0,5.0,6.0,3.0
25c348e2135b49564ee912516b152499,Firefox 71.0 (Desktop),K,1964.0,3.0,1.0,1.0,7.0,2.0
0b43e7b1d3b1543d1c0674db570f31f6,Chrome 78.0.3904.108 (Mobile),K,1990.0,4.0,5.0,1.0,6.0,4.0
7d2c3570747ea580de60655ee3ffd84f,Firefox 72.0 (Desktop),M,2000.0,3.0,2.0,3.0,7.0,3.0
d18c9c5d8402c8d4f8e842805d18b6c1,Safari 604.1 (Mobile),K,1996.0,3.0,2.0,4.0,8.0,3.0
71025ff076cf5d228d8e0bd71c01893e,Chrome 79.0.3945.93 (Mobile),K,1993.0,3.0,2.0,4.0,5.0,4.0
0dbe7e0a44ef04443f32c5f49dd1f8fd,Opera 66.0.3515.72 (Desktop),M,2000.0,3.0,2.0,2.0,9.0,3.0
6a4b2cfe800c44f9bd5839c938f4e768,Chrome 78.0.3904.108 (Mobile),K,1974.0,4.0,2.0,5.0,6.0,2.0
cc047b03f0243512f8c1a1310d5c22a8,Firefox 71.0 (Desktop),M,1976.0,3.0,2.0,4.0,9.0,2.0
